,tag,yield,greatstone_rating,return_ytd,2014_category_return,2012_return_category,years_up,2018_return_category,category_return_1year,cash_percent_of_portfolio,pc_ratio,2011_return_category,ytd_return_fund,years_down,2014_return_fund,category_return_1month,2013_return_fund,fund_return_3months,ytd_return_category,pb_ratio,2017_category_return,1_year_return_fund,pe_ratio,2015_return_fund,portfolio_convertable,3_months_return_category,portfolio_others,2016_return_fund,mmc,stock_percent_of_portfolio,2016_return_category,ps_ratio,2011_return_fund,2010_return_fund,fund_return_3years,2012_fund_return,2018_return_fund,2017_return_fund,category_ratio_net_annual_expense,category_return_2015,1_month_fund_return,bond_percentage_of_porfolio,portfolio_preferred,2010_return_category,2013_category_return,fund_ratio_net_annual_expense,3y_treynor_ratio,3y_alpha_ratio,3y_sharpe_ratio,3y_rma_ratio,3y_beta_ratio,3y_r2_ratio,3y_std_ratio,3y_return_ratio,5y_treynor_ratio,5y_alpha_ratio,5y_sharpe_ratio,5y_rma_ratio,5y_beta_ratio,5y_r2_ratio,5y_std_ratio,5y_return_ratio,10y_treynor_ratio,10y_alpha_ratio,10y_sharpe_ratio,10y_rma_ratio,10y_beta_ratio,10y_r2_ratio,10y_std_ratio,10y_return_ratio,category,bb_rating,below_b_rating,others_rating,maturity_bond,b_rating,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond,Medium,Small,Unknown
portfolio_others,0.022804435140916658,0.048333875137113895,-0.0541907246693962,-0.09185617145358838,-0.056587332816484405,-0.07740773921519117,-0.07323152553700753,0.016421115499812355,-0.07015395562305744,0.16383511733640785,-0.0327225228028992,-0.028330309882264874,-0.09141890378298509,-0.005000130762759736,-0.058616153594921214,0.031528204552163666,-0.08000258718073851,-0.09473345855507304,-0.10268558465932998,-0.029240628524951653,-0.07131186080009626,-0.08194933313166636,-0.021819088102609383,-0.05885600234924295,0.009272494634696687,-0.10268558465932998,1.0,-0.01935491119638619,-0.011899009944458437,-0.13701032240594282,-0.03933878689936164,-0.018581365205110983,-0.023558090211647672,-0.044567537406945655,-0.08875212780391292,-0.06954473395550229,-0.020066870092397375,-0.050732970797193716,0.09269090697582741,-0.07515248551073994,0.02233948402333582,-0.021476798783472768,0.007063172852581606,-0.050826155942297814,-0.07793989260567809,0.0981094727781653,-0.03501039850903015,0.00740612289329888,-0.05759655674091164,-0.09848623612542136,-0.054999860422418195,-0.019319321869710963,-0.0038291301118083317,-0.00506033876120197,0.002591134076591671,0.004859549090073295,-0.05962021795066292,-0.06789338385900161,-0.07294232919912558,-0.037043669031008176,-0.04122262737718618,-0.0015575111409000565,-0.014230240948970798,-0.030708942241126688,-0.09591992570468985,-0.0835188013797769,-0.08520582260988084,-0.085288982471885,-0.08491039810269554,-0.08256184872006836,-0.004137633941601808,-0.011201161769724684,0.01158807327162059,-0.010914157931925433,-0.017562557782244425,0.006949179920322821,-0.0347825184415501,0.003209137433184583,-0.02485865418570246,-0.026924582009276495,-0.019005583579672667,-0.024188401003745624,-0.046881647717537826,0.11892755378113033
2016_return_fund,0.02262026387018225,0.009914098312197066,0.18137385008115298,0.2847509154927796,0.07702828933936941,0.2082140032499166,0.09221037405580763,-0.33768158410463506,-0.021890953037675333,-0.14513429764728394,0.0190131851760212,-0.1388364921642471,0.28529045505531103,0.17956562423138106,0.06040918307075105,-0.3692430677533871,0.2788669977264576,0.2923361809707462,0.2846811633831324,-0.0021034050259577043,0.04497110401653405,-0.04372750994602285,0.10878885085281154,-0.49699333463068546,0.012056954500237643,0.2846811633831324,-0.01935491119638619,1.0,0.08477707349114574,0.250785303259439,0.8041985991513505,-0.000959309795343365,-0.11990037625026477,0.37502880757546436,0.3325399726068719,0.20156804766601283,-0.3401205348426353,0.07539921978594166,0.06484729424389124,-0.5262587995926468,-0.2716129568403041,-0.21665838290028966,0.016924533869710243,0.38069184045358984,0.3228098552193106,0.014672900020911738,0.044803137196035916,0.07245518472464278,0.19279782365393439,0.2753743344416106,0.16175065041397121,0.08387399864151135,0.16981828725143325,0.02657796582402573,0.04454791987862254,0.1368168430959379,-0.04491912370154095,0.14796728516443544,0.1687611735576043,0.07400276125477949,0.14270483044500062,0.09868062647727707,0.011256203638050796,0.11340795892664396,0.037224719564988976,0.22142226102815785,0.1035296769553241,0.05086330171164081,0.05770341862681458,0.06661603660485879,0.01916073143922602,0.0477891936960191,-0.06425386623189724,0.054563176951487005,-0.15135016804701995,-0.08451323210388882,-0.2185599524744362,-0.141090610066234,-0.2122452021623812,-0.12274984748244588,-0.16298727228112178,-0.05107388390054268,0.2549932723448593,-0.0865998643296808
mmc,-0.0080960624995812,0.08209168432780452,0.01783348453988082,-0.0586762198962636,-0.04560398062042571,0.01825144723179988,-0.0008319613661622997,0.022858317141293306,-0.03476765394750174,0.014449252933827029,0.03388477978015456,0.024147046775763705,-0.058657544839955916,0.003899976914518006,-0.05085978010932559,-0.08582998199451053,-0.02195936113347678,-0.06116838897582783,-0.054598568979997375,0.08106235639694204,-0.0634751976928131,-0.03627903628520779,-0.05711138850711071,-0.0355299311102792,0.004820285928302668,-0.054598568979997375,-0.011899009944458437,0.08477707349114574,1.0,-0.09401880393418846,0.06419895720487696,0.06885467628069014,0.020402407667598058,0.017158390467094515,-0.01863757447311546,0.018417940740417447,0.009055080701837828,-0.055012115779757786,0.028878389101170025,-0.036981849948879986,-0.08593046070676133,0.09658272140738965,0.004387784465603681,0.018035115702168973,-0.03060148334114851,0.019049956942060183,0.007849931740684279,-0.0026755581441333825,0.02501434311903866,-0.04095297793449284,-0.06625719074132745,-0.006154890937296664,0.03292869630822506,0.0005453033087388112,-0.0021337950722790508,0.04182971989724516,-0.006321487624726546,-0.055915850805533726,-0.05711468784734282,-0.03489333015531715,0.03721167045218986,0.007051370407521222,-0.009552009617017179,0.04027233534589072,0.016852307169310632,-0.021586736754599174,-0.04875994888761326,-0.021876755681488932,0.001136583895984192,0.0037229218400677156,-0.019164449545434125,0.1350257614191606,-0.07912482318907221,-0.03136201494993224,0.04428403676349722,-0.11892893429920055,-0.006351283663404853,-0.026257395722055373,-0.0297293611554526,0.07748514146045572,0.03630664189861454,-0.054833600245233816,0.28984044665324965,0.0009264541444126609
stock_percent_of_portfolio,0.003110502461641551,-0.48742784815779155,0.011344574749387886,0.7554134126039822,0.09746885532280074,0.3320758832320982,-0.05244965432474413,-0.6712882052876654,-0.002352623900220836,-0.32994865868453294,0.48864769504981104,-0.482910782909483,0.7560798707990266,0.18248696481986512,0.08316711662231792,-0.1606253958436931,0.5330511257984194,0.7508010952688218,0.831529715873418,0.28607792702946927,0.6944335950519245,0.0008002372432592522,0.6740301325078117,-0.08787324841931389,-0.12341267528018063,0.831529715873418,-0.13701032240594282,0.250785303259439,-0.09401880393418846,1.0,0.31314622855503904,0.23569115991194256,-0.398407973405875,0.3238446275502232,0.5744333158044251,0.29594945790502925,-0.5597595411785385,0.5923066615413818,0.22651626738252853,-0.1348527361107874,-0.07733484447669312,-0.9084964022244345,-0.08463146160089764,0.35257472691771446,0.5716622236296015,0.1160774992351163,0.0041141084979870336,0.16442278735249638,0.2445051723161327,0.6984736330039161,0.4455358506076235,0.07210096363769454,0.05128755399239232,0.011076491469679933,0.01649004227628519,0.10637367702206271,-0.15320331387133507,0.526461857125788,0.3694470713186224,0.05092311127155557,0.030891978452457194,0.018477329909419526,0.004843560300468954,0.06260267086641334,-0.057385283432234445,0.5265251268182426,0.2436658020517172,0.08461548620950432,0.055470255579068935,0.04003481319286982,0.018947443697371932,-0.38993694468333506,0.27443918900037173,0.2094129079743282,-0.5116433533327162,0.3253493324740513,-0.511831323657814,-0.34499479645896336,-0.4260239259018247,-0.48112819256448264,-0.5302939948857868,-0.17491213599118602,-0.11367295349320564,-0.33102028451434795
2016_return_category,0.01624799654876395,-0.036749944437550135,0.1132138702655605,0.32130909656187606,0.05399867692924275,0.2236274352507017,0.06537588570607396,-0.4286045738227379,-0.02266217593819025,-0.17897390422629614,0.06463858611289165,-0.1718330567056166,0.32234845035249643,0.18954613446477167,0.04924185797087187,-0.45819914317524396,0.3015240153958713,0.33046521185527,0.3692211133918101,0.024708440876378884,0.07195729604118045,-0.04086428357905755,0.1623604373892724,-0.456016161618662,-0.0008740473266701917,0.3692211133918101,-0.03933878689936164,0.8041985991513505,0.06419895720487696,0.31314622855503904,1.0,0.019731289619388845,-0.14303265445428562,0.3763455851587524,0.29423227181534706,0.1780986306906273,-0.3610308603199306,0.10383681190265857,0.05256736897660044,-0.6047304998288988,-0.30707492426068356,-0.26487205341774284,-0.0015118214173223076,0.4419739804647753,0.33166687532637934,0.05078908787817408,0.016890847755889702,0.12985359952394138,0.1880466073032914,0.31192297906178496,0.1954986922093834,0.11875401439261199,0.1619562598548803,0.01975065073858781,0.026002474550547515,0.14797647599257896,-0.07968083502215796,0.17053307566317139,0.19227640026650578,0.09575198916183113,0.12160300387722789,0.0468409550946192,0.00862110135327338,0.11158516398322947,0.02953261599166678,0.2705157460692091,0.1361950665168151,0.07900808479196958,0.06792239912807278,0.06083096517926301,0.03048290587950407,0.05010217706370793,-0.05238222756437999,0.0655726830289453,-0.1755183403046512,-0.08157140482809533,-0.2434216775929743,-0.14460135159041926,-0.2507662004078203,-0.13706190436537885,-0.18558614639264648,-0.05014967374647254,0.2857655549452968,-0.1057098598989175
ps_ratio,0.0008294884053579758,-0.11156252597493091,0.05507977187955574,0.2549054549631275,0.1371329806097049,0.10844361617240755,-0.007548866830206019,-0.07791518055052908,0.14820388483082808,-0.06610248499514004,0.347445894747148,-0.09755156273791837,0.25531234802261965,0.03944277165353254,0.1325188492068953,0.11721029369176342,0.13163916398603998,0.2544865583197273,0.257353291999491,0.2956363425562035,0.19357359382763445,0.16672937289257436,0.4084398854513716,0.059268481524734955,-0.002765783987959727,0.257353291999491,-0.018581365205110983,-0.000959309795343365,0.06885467628069014,0.23569115991194256,0.019731289619388845,1.0,-0.07413931229216253,0.105090462279376,0.22328295096771955,0.0926446207404399,-0.023769950435666674,0.1872369221143574,0.0806950950341395,0.04334003238089475,0.1351682250919956,-0.22295493849299156,0.020834656836501226,0.1078943896459374,0.13600503767375485,0.05233020076142269,0.018487868045968702,0.046932942201060625,0.14821645999279634,0.2239610199134707,0.09219801025286035,0.012086687340807289,0.027762191903492373,0.013574273043761213,0.021890971100998656,0.01204695233841879,0.0404998186576727,0.22460030390559785,0.08111287349847354,0.003743250087970499,0.02921775678430832,0.03894737208944572,-0.0013475670165329697,0.00029949869405479187,0.02235556201073033,0.1835598273770409,0.049519910767486464,0.016371319290319156,0.017499502206834026,0.020394703460531925,-0.021045726994095716,-0.06102815209746751,0.03744883465978961,0.049137595110321876,-0.12793303872021525,0.047911040438059854,-0.16220537202507826,-0.0898445331642301,-0.15431037390670452,-0.09761008524898174,-0.12655357826223923,-0.05294051612418272,-0.021013985837901334,-0.13725333867013442
2011_return_fund,0.0051658196983545655,0.2157239016398024,0.08205657499391189,-0.2730083503817114,0.3321702223621386,-0.2584300134732437,0.10301085633662657,0.4791848798801894,0.35552687250863413,-0.016005673280759462,-0.16652056461316855,0.798393597706586,-0.2734456175046086,-0.32200129483995865,0.3719743990891054,0.16722144599338126,-0.2749127490670597,-0.2719177872303074,-0.2770835605458676,-0.07558720604589131,-0.39317581841610416,0.334706419103182,-0.23356599031637662,0.24881518274916822,-0.00860791312050038,-0.2770835605458676,-0.023558090211647672,-0.11990037625026477,0.020402407667598058,-0.398407973405875,-0.14303265445428562,-0.07413931229216253,1.0,-0.2668267560756886,-0.19782290857485033,-0.28291868414062266,0.4681415080405818,-0.3939918441606983,-0.25243837874020647,0.2347962598800679,0.14394038333911283,0.43838141137077874,0.01667494325305367,-0.29404075351792336,-0.26149694651698957,-0.20024889280665067,-0.0032911989429073234,-0.11156736665323093,-0.09822962130101791,-0.2727012646096396,-0.13400380966311956,0.005360486680035685,-0.00988353686323956,-0.016088321124825018,0.011584792199276049,-0.08595716383217489,0.28216351602527207,-0.09351657219558934,-0.12961564311330367,-0.00868417132891173,-0.032802900670029965,0.02162922077604439,0.002459800852032863,-0.09698294000923408,0.14423420064725576,-0.23719614204229886,-0.11648015866500078,-0.03414919823755394,-0.04738363894604408,2.4924973316397457e-05,0.05961722204038356,0.11650022948081627,-0.08412718054912369,-0.09848428576585305,0.33034513767160173,-0.07904843557319138,0.31117284841564347,0.1951687508973678,0.3095393385655421,0.22193320179775222,0.3466094766890656,0.14725157524053337,0.019615447945131818,0.07565272193313623
2010_return_fund,0.03529698883579109,-0.2117148861272196,0.17579642026228734,0.41787197109023444,0.2529877092484334,0.6227451628997027,0.46812472858594334,-0.22945008967104077,0.08711271990790627,-0.19300913680448825,0.2134033800217443,-0.32329668937781414,0.4186022706709695,0.49746987339101917,0.24849112245891303,-0.15003602395137802,0.604531408120302,0.429212837375532,0.3957535049220182,0.12178290119952993,0.27742749140372264,0.08135585051466723,0.2914108106684041,-0.11016115875953325,0.0015794738547038596,0.3957535049220182,-0.044567537406945655,0.37502880757546436,0.017158390467094515,0.3238446275502232,0.3763455851587524,0.105090462279376,-0.2668267560756886,1.0,0.402813026595397,0.6656786789716106,-0.23031335356341695,0.3265616069964381,0.07042495233846496,-0.11080542907228727,-0.09276407498673855,-0.2738744432896608,-0.0015133512608806992,0.8779558749186295,0.5785534915248062,0.073853854605556,0.020772178642064508,0.08993106329831639,0.17698561823716344,0.36882071161425467,0.228758937758153,0.13668620305636484,0.15030507278647504,0.024827759397840328,0.05157241271611573,0.1466174548658366,0.06980389354916818,0.31519387587062186,0.3301386204756181,0.237500763255511,0.27524168467019083,0.11072420701281295,0.06128176227583285,0.2502315737989742,0.3967180474472227,0.5998154591135234,0.4923685121896659,0.4412453532266817,0.45517984328247235,0.4343145524862882,-0.00033346449306995466,-0.0704872320885709,0.044552752403054334,0.06976366868069601,-0.17984517799073801,0.052845718126698644,-0.2176267135121582,-0.15645669749571275,-0.18530756932190062,-0.16620481581119356,-0.19522025138132432,0.02718361043545183,0.09356389379040239,-0.12771073884427284
fund_return_3years,0.017248778640644374,-0.28464289456188124,0.43398491232719866,0.7569295567170242,0.2951931355159241,0.37737934360872016,0.11102224720731689,-0.2455522745321565,0.276915196837366,-0.2997145940434619,0.45090371772667465,-0.24783535876944482,0.7588785227312007,0.10544292354562439,0.26467698652088845,-0.056645320663457906,0.5795348631361456,0.7558156320436583,0.6883763803340311,0.29173575920070693,0.6110268306445005,0.3624682342668051,0.5211940918585836,0.054076691775657014,0.006261400029834562,0.6883763803340311,-0.08875212780391292,0.3325399726068719,-0.01863757447311546,0.5744333158044251,0.29423227181534706,0.22328295096771955,-0.19782290857485033,0.402813026595397,1.0,0.3854382604467623,-0.11378277030110376,0.6926963646718337,0.04167440454633384,0.01382179251582346,0.09452194685103812,-0.49620541358438897,-0.006572356545492533,0.38953674655843645,0.5992542211530459,-0.049364990159641825,0.1363763008404142,0.09575862288724073,0.639725162622375,0.8475419290353444,0.46478588980321595,0.22696764483918355,0.27289866304550514,-0.04159088789661471,0.09618636526657948,0.06499527298522166,0.24505553644515357,0.6473565248580984,0.41851262372592557,0.18755075084171,0.2268345723468854,0.17197357541425187,0.027501696529727494,0.05275569735380682,0.21302987559067213,0.5644975971170385,0.2927380702872647,0.17821223701168665,0.18105161365503125,0.21489366101596746,0.034417879399083785,-0.11302792201096828,0.05137736716752633,0.08590543154666001,-0.27069644656301783,0.06701637667651367,-0.32110748813238754,-0.23299619783421516,-0.28122088764518594,-0.25573193034682684,-0.29013064228294644,-0.15601075351514787,0.022731169853637236,-0.22649480530809962
2012_fund_return,0.006724994725303178,-0.12361910278372121,0.1991804932788587,0.3496923719479856,0.3251139314984879,0.8495511511666901,0.44779285611417496,-0.21540823909336132,0.03081210126744891,-0.2095134252914228,0.1668742515458957,-0.35622884802974314,0.3498720429244636,0.4619906920765404,0.32018085652925393,-0.01534781816057867,0.6396416091077436,0.360940795935327,0.32501287660874706,0.09175946202790475,0.3540708195203563,0.00931599541661632,0.2061120577696524,-0.010455802028744483,-0.00495464844848418,0.32501287660874706,-0.06954473395550229,0.20156804766601283,0.018417940740417447,0.29594945790502925,0.1780986306906273,0.0926446207404399,-0.28291868414062266,0.6656786789716106,0.3854382604467623,1.0,-0.24478524553074407,0.42377540243540357,0.032440683973522726,0.0017097193796175292,-0.006155080171715314,-0.2361743744464105,0.016535085233191964,0.685596953678936,0.5909639888880256,0.05400392630808792,0.04049782147327414,0.10231847429038522,0.18958677810067437,0.33463882460643524,0.2589232604931643,0.17954423376236547,0.1940870588910503,-0.0023651500664309535,0.052354922850760106,0.14495683194223777,0.09760165398239788,0.2525500484410575,0.3787190950771839,0.3053506873260295,0.3450424672814375,0.11304548999847513,0.05515615305527586,0.18677327519332687,0.35005070394059407,0.5115179920473746,0.4290350615140628,0.37478659873822184,0.39442837060641567,0.3839996707899382,-0.07203468584269453,-0.03955377221380419,0.017776578985014353,0.047608674040661325,-0.11524228734106558,0.027907665338981022,-0.1599798737777211,-0.1727972037029515,-0.121049191507302,-0.1278134079169275,-0.14521139857922172,-0.0374075441907291,0.01814660885137397,-0.14121308557783963
2018_return_fund,0.0035125780441829747,0.18741363988394538,0.14596625136380278,-0.42923057664841163,0.23590417766444505,-0.2420269777209225,0.12637316096256468,0.8145128594430866,0.47943554000323546,0.1345473200027128,-0.09825737609473315,0.5016316932330895,-0.4299900059919387,-0.2410768624945049,0.21615672363774116,0.26269383747622643,-0.25802559385038043,-0.4340780322291981,-0.4127815109520422,-0.021256099342551488,-0.4560554246464937,0.6441795317829808,-0.21565782508479928,0.36312894384590017,0.05965528216679098,-0.4127815109520422,-0.020066870092397375,-0.3401205348426353,0.009055080701837828,-0.5597595411785385,-0.3610308603199306,-0.023769950435666674,0.4681415080405818,-0.23031335356341695,-0.11378277030110376,-0.24478524553074407,1.0,-0.4097192637664302,-0.23504435569890633,0.40688623476831115,0.2086583733596906,0.5424687064053543,0.029611862977802134,-0.24298131319185884,-0.2730111202711482,-0.19841012406938413,0.0587797370113517,-0.20752322341169904,0.08776093438161717,-0.21310969758688433,-0.3178786899095666,-0.04953419960634582,-0.10168683510250386,-0.053619913114863006,0.04167157652047629,-0.1869506176617051,0.4376777731185098,0.020120090439339648,-0.2385846370999102,-0.014647837034665882,-0.03566401693212971,0.07772171962346132,0.010511221145625369,-0.08475990252985922,0.19946489654155894,-0.20538767939733246,-0.11847240781958614,0.006896257878967518,0.020827258650979355,0.054547412948661014,0.07977704059522883,0.18254724797336344,-0.13593588639194945,-0.12440167959385079,0.3058251343453328,-0.1437957172758099,0.34448813974745984,0.23907043198842903,0.31233463863986877,0.28309417690863203,0.3205216355003459,0.09891103847467932,-0.029240168754767894,0.15102821129304406
2017_return_fund,0.010707842953713416,-0.3218723233444217,0.21091030886468357,0.6068863036918709,0.094745536495409,0.42629812787786947,0.06617547800115595,-0.45285631009053456,-0.09840555845266685,-0.24065672930024856,0.3819389536788003,-0.47079939764432444,0.6077732056887944,0.2049062231524216,0.0868572351278929,0.058929132388443994,0.46020839886442366,0.6199645898883642,0.5586306792637272,0.24192756111874336,0.8219135767513852,-0.07397782216207886,0.43556044181011166,0.0479778508041217,-0.04205391815246481,0.5586306792637272,-0.050732970797193716,0.07539921978594166,-0.055012115779757786,0.5923066615413818,0.10383681190265857,0.1872369221143574,-0.3939918441606983,0.3265616069964381,0.6926963646718337,0.42377540243540357,-0.4097192637664302,1.0,0.10790929462653037,-0.0045644223718726605,0.11110872970951167,-0.5343018263069831,-0.04522903658545821,0.3240687829894951,0.4744088352163463,0.0443463080703319,0.059879552502338895,0.13200441976577204,0.38493626375327,0.6235876947742387,0.40361607292236057,0.141814957885357,0.16194452158000017,-0.021890682800428364,0.03804161496328489,0.029576841956026664,-0.008086237046843612,0.37544544510203076,0.33353515896348096,0.1005452778836051,0.10311908611203274,0.057463417543041864,0.009960653110147464,-0.009932696242554658,0.02835326252733651,0.3888581937682298,0.20399397440880676,0.08695755459016526,0.07482996364731155,0.10218328834317095,-0.05131428471752596,-0.198966118977178,0.14396348225008665,0.1172228942344827,-0.271985049443061,0.16696236052091562,-0.29481379242118755,-0.22360900218748317,-0.2638056686069262,-0.26064232804305465,-0.2889496459659661,-0.18381789437071636,-0.1333588903205164,-0.2118518143592437
category_ratio_net_annual_expense,-0.06932163604408384,-0.1740015207368506,-0.055143815584344634,0.12231033991104312,-0.12136280787778153,-0.016816990918645656,-0.07495751926354413,-0.24864667281152547,-0.2694491320980641,0.26540839906111724,0.10995782891183661,-0.2798669130344278,0.12208710225413938,0.16925497587081764,-0.08617211889808829,-0.17910410555096318,0.09029073643588299,0.11891993182705045,0.11777996784198824,0.04221462810124446,0.08120246283364387,-0.17288906026683137,0.13716665377295367,-0.16208134433452281,0.045044947012452465,0.11777996784198824,0.09269090697582741,0.06484729424389124,0.028878389101170025,0.22651626738252853,0.05256736897660044,0.0806950950341395,-0.25243837874020647,0.07042495233846496,0.04167440454633384,0.032440683973522726,-0.23504435569890633,0.10790929462653037,1.0,-0.22935408851563385,-0.10665149799021176,-0.35935068133344994,0.015931664849065198,0.04652912210138406,0.08801290274274966,0.4508497251650695,-0.044329713012422785,0.0531752321639769,-0.14932052661317569,0.09322460760508189,-0.08632628055394809,-0.04488129275209605,-0.048310807830999766,0.008719699874636666,-0.015338531144265376,0.08463531637291531,-0.3028428846187465,0.1002056857960487,-0.10276464081703604,-0.0664270883091475,-0.07360706913977239,0.02259171114140611,-0.013774360204006844,0.013331095520384858,-0.18794625451771482,0.08570057371672848,-0.06089744164698977,-0.07898990850686718,-0.09749039078691699,-0.08049710266022943,-0.14993706294131415,-0.13592337545114527,0.11652403012086707,0.07541431288592362,-0.3622208893261718,0.09881938974184723,-0.3722610170863345,-0.5094675243439533,-0.2389571006641824,-0.37804305252924136,-0.5008152575467585,0.07029324891622657,0.1228736379946345,0.07994465741050634
category_return_2015,0.02396318001055719,-0.12336719566356628,-0.04389761566718015,-0.08864842560898892,0.3386840501267323,-0.008128607784673956,0.09596744270134779,0.4743437195780617,0.35933137259719655,-0.04255522293673602,0.07203300207006344,0.2884929314802118,-0.08931146201337041,-0.18465154345412715,0.2705665442807089,0.20141586251017693,0.04079989012630008,-0.09071968172657718,-0.09902481217844776,0.05883852766628691,0.007331140859950038,0.2873373027348826,0.003389964819480425,0.7455898123224891,-0.012746359939153736,-0.09902481217844776,-0.07515248551073994,-0.5262587995926468,-0.036981849948879986,-0.1348527361107874,-0.6047304998288988,0.04334003238089475,0.2347962598800679,-0.11080542907228727,0.01382179251582346,0.0017097193796175292,0.40688623476831115,-0.0045644223718726605,-0.22935408851563385,1.0,0.11217934227161187,0.17038305034944606,0.020357044255122584,-0.1491711643004156,0.041259964072525475,-0.1396352975233277,0.0056024554206835905,-0.08293640938302432,0.030941957587156496,-0.055052769629550594,-0.09396380697839175,-0.06606563413366143,-0.09134677455442777,-0.029650528626162985,-0.0058605981679106835,-0.09008878890342029,0.2846770922606014,0.10628092648836457,-0.08859663309711295,-0.04583794545689474,-0.049550078488829925,-0.033359141914308214,0.009070862092116983,0.0005758044362902886,0.18843976310136507,0.01709423424508094,0.039052901220335196,0.06670079951330363,0.07885897665452354,0.07935917500880003,0.1282874064781723,-0.019323486140212967,0.0119712365503557,-0.05720812966694275,0.1402598616122204,0.03243102757612278,0.1816291156421006,0.08651859029530654,0.21023089857797336,0.08862223571530363,0.13968500596286262,0.041592902623474905,-0.07408835119947658,-0.03330729211293063
1_month_fund_return,0.0034544588500429376,0.10259307573020057,0.12471592406005735,0.12499235729160305,0.21587079903494497,0.00105813773734807,0.020889104922364718,0.16796665486232965,0.25395013698890756,-0.05064398195361933,0.11265420923683167,0.10510258520180765,0.12584168435857437,-0.08435930257736607,0.21368217491435304,0.6841692793202531,-0.15410757350639778,0.09337943178501662,0.017265289414798483,0.0889192769506059,0.08577263277815084,0.33670610243879434,0.12882316062081553,0.13497422998457706,-0.020045220716679978,0.017265289414798483,0.02233948402333582,-0.2716129568403041,-0.08593046070676133,-0.07733484447669312,-0.30707492426068356,0.1351682250919956,0.14394038333911283,-0.09276407498673855,0.09452194685103812,-0.006155080171715314,0.2086583733596906,0.11110872970951167,-0.10665149799021176,0.11217934227161187,1.0,0.10857073791385397,0.021020085789265584,-0.10347253623878765,-0.14790082572662525,-0.07074729988996725,0.04166957832374366,-0.025373175579514764,0.09417555889698541,0.005805677051752602,0.001385315235649031,0.04935260525103167,0.0035784693527636563,-0.021716137170429497,0.030030393429438362,-0.10467903256293216,0.20737213061678444,0.06852245418004746,0.02100269437090894,0.03559181677081697,-0.004525277816321265,0.0940665816098152,-0.003194261301282509,-0.0932406434836527,0.0450504316370445,-0.07751323925756727,-0.03290057511253197,-0.00887096325060817,-0.022394753274289334,0.0023295977066050983,-0.10505305614064243,-0.014895440617789421,0.004955933239380562,-0.03563878933189973,0.1334453452341181,0.03477240131088023,0.08382695857176517,0.10625745159463516,0.057700613579583344,0.0883566326717638,0.17464187318305735,0.015534442313430295,-0.3408748250752315,-0.009908719750419478
bond_percentage_of_porfolio,-0.006073522378356886,0.4959167867839807,0.04665212857301577,-0.6699042074785653,-0.02770725953860309,-0.25362524949291076,0.12410206166256073,0.6468795673621851,0.0672301958208806,0.0030342563164084293,-0.4715207802598256,0.5227753723069248,-0.6700053056016797,-0.18688720171471312,-0.021845383673012444,0.19147308817266442,-0.49144982804444903,-0.6607098403949719,-0.7482784570648949,-0.27161365730417364,-0.6268175506645682,0.05495448415229874,-0.649657347319834,0.12476967765085333,-0.00619919986310058,-0.7482784570648949,-0.021476798783472768,-0.21665838290028966,0.09658272140738965,-0.9084964022244345,-0.26487205341774284,-0.22295493849299156,0.43838141137077874,-0.2738744432896608,-0.49620541358438897,-0.2361743744464105,0.5424687064053543,-0.5343018263069831,-0.35935068133344994,0.17038305034944606,0.10857073791385397,1.0,0.0035595139341532407,-0.2950613097931874,-0.5274554663039658,-0.21797748131962227,0.007645081907361398,-0.15042816225268368,-0.21073846106930227,-0.6406213786141668,-0.37828785817934296,-0.007482460300554248,0.003890817561375528,-0.009117795145651572,0.0028185658468334093,-0.10891438907272766,0.22334331524106557,-0.4988301517529973,-0.28949329922248146,0.021222712334233437,0.03440706383628259,0.0021748949902835944,0.008841879754498676,-0.04100412469021796,0.1473890554755155,-0.47484437546011915,-0.17031168826674284,-0.00454805525664312,0.02064456239965274,0.02856037158204469,-0.03461601511034659,0.40757987286211533,-0.3004690032822608,-0.2039415904793867,0.5749868332224978,-0.34749032037571287,0.5788149645346493,0.38409687510598134,0.5046206272617336,0.5193988230095375,0.5928784386632951,0.22148735731511657,0.13296523864198695,0.19669526062967815
