fund_id,greatstone_rating
34d00b69-6346-4694-8973-7402606bad13,3
4c30d009-c3f4-4cbf-b443-7c723ff37254,3
043bd569-5362-498c-988b-015775d60211,3
808508c9-f442-453c-b982-f22828e96dcf,3
4e6ede78-219d-4541-a066-e09c51530610,5
b2fed398-de66-48ef-9851-e62a9adf2b74,4
e5e8cac3-075f-46ec-8d91-92f0acc90e8c,4
975c3997-4f89-4600-aa93-e50e53b43b81,2
d344f7a1-cced-407a-923e-79bfa08dd873,4
8afee6b9-39ac-4819-aff9-e1036686af1e,4
be838780-12ee-4c03-b261-bf0c1c41d0bc,1
56431aa9-5b29-4266-b067-9fe3900c223a,1
30bf16fe-8f34-4fee-beaa-3b514e995ee3,4
5f32e752-9f1f-41d1-97d7-50c20a4c59e0,4
59a90bc6-e072-4274-ab1d-f2ba35881063,3
ae419ec6-2efb-4efd-beb9-2e1695968955,3
29257580-ba82-4c95-8bc5-5e4667057699,3
c28e8667-d1f1-4f4b-babb-48a4212d3155,3
87d44896-5ee8-49bd-a18b-f2624d655ea9,1
ea7d0608-cf46-4334-b39c-c2a1628b3e1d,3
1a6cb590-641d-428d-9d17-e686922653f0,3
29c2c8a7-4692-4a18-8726-a68ce573cbb3,5
59ce7614-a982-44a6-96e9-9c60abcf79a7,4
ecda03c9-1317-401c-abe6-92ec85fce4b3,2
fc220582-c928-4841-a854-d372daade345,5
aec2d154-a1f6-45e4-8771-2a9577e1c7f1,3
b67db530-96f3-4aa7-8892-357c928272ba,4
4152cffc-71a3-4147-b187-a581e5dd5636,5
b2ba4adb-4636-4051-bbd8-c06e02c3d023,4
9325e8c3-81c7-4a8f-a268-048b20f01ba4,2
2a2d50e3-a74e-4b9f-8fa9-1b8103c1a4a7,3
14d7cb26-4266-4333-9410-b527796b43fe,5
6aac354e-7594-4cb0-975b-76d41ca0b14c,3
ef9143ca-101a-4ad9-b18e-be523883d64e,1
6d14c474-50e9-44d7-87fd-fe0017adfbb9,3
704b019b-99d2-4cd6-932c-0d26f59e001c,4
805c01ae-e31a-4dc2-93b0-adac8dad0b79,2
e0606e7c-4e7d-4b33-83a4-285b1225a71f,0
c4d050aa-5bdf-40ba-b837-67479d65756b,2
b4003783-e42d-47a8-b898-5ff1b426df6c,3
9c4ff45a-41f2-4efb-9b4b-fcf4f0352566,4
7f586864-ee68-4e89-a4c1-3f5f16f30bfb,4
d858fd38-4ab5-44a8-bbb2-4d7a763a041d,3
5684ef1d-7c66-4583-a048-e256e4b95163,2
ca6fc679-a273-48dd-b491-6a8582b7604d,0
cdba4724-b4a0-421d-b809-2fd0d5471e1b,4
e00fbe8b-1233-4681-a86b-d040ee76d84c,2
e68aff98-6d0b-4dbd-a0b5-17059014d384,2
cb1d9bc4-4fba-4aff-9b9b-cbcb2796895e,3
db70dc11-a6dd-4394-800c-9ba7d57e64be,2
07013e49-c749-44be-a875-fba8db2b9570,2
6363301d-2757-4a4f-bd45-ec0cdbd33fd2,1
ff2e69e7-26ab-43b1-8925-95ac5e38eff5,3
e793bc49-ccbb-42c5-9eeb-09186d7215b2,4
2c35ad79-cf96-4095-be44-55b0d5d3343a,3
1eac09af-4627-4802-bfee-b147238ef873,2
1a19f239-46e7-4653-9090-d35299d778cc,2
0d88cfff-b831-478f-9225-0cc463f71278,2
fe7a64f3-daf4-469d-b270-573dc000705b,4
e1fe9c19-3e77-4143-a3cf-dead4c8daff4,4
d48cbd22-d0cd-4a89-b8ab-a76f4c859d36,3
1bb8b9a5-8348-42e2-8cac-2318a398caed,0
87225d54-56aa-4340-892b-beee7b859cfd,3
72a2838d-6a85-4df2-8c6d-74392bad95cc,5
08be369b-e9f5-47d6-b360-ae62c3dc9f6f,5
cacd1c65-d7da-4f26-8130-954df25bec8c,4
3d26b486-50e5-4056-be59-75ebc14891fc,3
312d206f-5879-4955-8179-2ae2c861cfbb,2
41ab70da-4dde-4bec-9db6-906065056e68,4
fa360664-ec77-4e95-8b98-a41ff32402bb,4
332f0b0c-73c6-4342-afc6-41876f646b2c,3
ff17d61a-8416-4c84-b9b2-7c2e91cb544c,0
a393e6f5-ccb0-48dc-bbb8-42733d606f97,3
4db97048-1220-45bd-8327-b9fe4de1e7e5,3
af102343-7cb1-4e5b-8e3b-49d1d576a893,4
8371b3b6-bc49-46eb-8c4d-cbd84f3cf16d,0
21cbe8da-e862-4470-be9d-4663cdb82535,3
76b0fc5d-1e31-4cff-b431-bbae0132e2d5,1
542cace3-0804-498a-b65f-14d593e12a51,3
eaf207c2-1d2e-4139-aaa1-72666709eecb,4
f85c3e01-0411-45e4-973a-06b9d4b8bb8a,1
2fc721b6-9d16-41d9-b74b-29043c00a983,3
250d03ba-d4f7-4260-89b5-6b15d1bda7b1,4
883ac82a-0a72-4105-8e56-385dcfd03435,5
3506eaac-7b4c-4a5e-9cf1-6936d4e9a592,3
1b9d229e-c886-431b-ade6-83449949a343,4
9e0c4fac-4706-4d4f-961c-62ebc7701e02,4
daf7b775-7a1f-46ce-ab98-dfe2cbf8545d,2
49607fb9-ccd1-401f-b97d-76fd7b360f30,4
8939fd5c-a23d-40b1-91f2-f82e10b6b1ff,3
3017b159-33a0-4cde-8359-72892efe7b26,1
beb30956-ab57-42a5-8d54-b2bee2d13ed8,4
fefdebd7-011c-44b8-be1c-11c7d592619a,4
036640e8-e4c8-47ec-91b5-8d25aefe5cfb,4
aaeca577-2773-4397-8d95-f4ad61da0a80,4
7415cc25-863a-4128-bbdf-b5a6952c6bea,3
021e6a2a-79e0-4f31-a5b2-ca3363390716,3
8260e01e-f97d-46bc-aa78-62429d251555,0
fa07f11b-0b11-4f71-842d-af9134f81ade,3
5b9a3478-510c-45f5-970d-32f350a7b905,2
34699f82-14cf-4b84-b8ca-6e8eb73478da,0
b65b43d3-f40a-479c-9cd1-c5cdcec21739,1
1ca1c71e-4b87-4581-b9aa-384002c85391,1
8d222cd2-4bc4-4844-a603-7d932f1551de,2
e6095e05-8689-46f1-a3ba-f32f36931483,5
efdfdf43-896e-4269-9648-b8580969eb5d,3
90112797-f3da-4249-8c99-c4e54e46b0f8,5
ef68f91e-161f-4077-8d86-04ba7094f95c,4
dea217de-835c-4043-bfc8-07ef8e7a0d3e,3
8cac57e7-90de-4c9f-a17c-a8d0e6fbb6e4,3
2cc2878a-19fd-4623-b89d-0ba995641fc4,2
51621139-e563-425f-9b3b-e4349026c3c2,3
f27889cc-3591-4dc1-88eb-2bf80d30b8a0,3
eb78c289-6ce7-41ec-a9a3-94a435c26c13,4
4f54bc71-28bc-40fd-b68a-1e056310cede,0
972ddbf5-33f8-4199-bb1f-80972b75a373,3
7e3e04c3-2bfb-42e7-8ca7-d0b8f586bd57,4
0fb16c20-741d-402d-a41a-1be0f8f13215,4
697dc6b1-8aab-4952-abee-9fc6a72a4aa7,0
9208ed47-7dec-4057-972c-5251910e04ab,3
a48c14f9-3f55-40e5-893c-16a4a91d00b0,2
8fd91906-7cd6-42ec-bdec-39654ada8b18,2
a8b63b13-6396-4fb1-ad4d-2a63c0796635,5
c33165ba-c753-4dd3-a872-7af4614a1d33,5
a6087ee0-5dcd-450d-af4a-63d3740e79ad,3
8b1a0b9a-20af-4d91-99b8-e79ad7d2ba9b,3
83047631-f126-47f6-bdbb-948837786ec4,0
afb569ae-1ff2-460d-9f40-cbe7508d3c1f,2
cc4ec6a0-7aa4-4324-aa5c-f637adf4bdd7,3
6b7839d7-a8e0-42c9-88c7-8f12b73a8bcd,3
ea02c1b5-2a22-4ae2-a25b-ad9fc59f9f4e,2
1e5a555a-d372-4fab-865e-0a06179f72d9,3
fbf0b74f-c408-4821-b32b-2ffbed64a945,3
a76df30a-0d28-48a6-b00d-b947747244b6,2
a3761aa5-7d5f-4676-9331-ee28a264ac93,4
abb6b704-7b2c-4c26-9722-c449c824cacd,4
9fd3205c-7855-40a9-84c7-b5bc1cba71b5,2
e0f8b62d-8798-4f63-bf7d-6862f29ca110,2
31c887b7-91a6-4387-b43a-277418805ffd,1
8278d9a4-5b7b-4138-a0df-72ad0c46619f,2
6fe9f3ae-d6d3-46e4-b4a6-6ed18eebaef2,3
51f313a5-56a0-4e6e-b0a5-a6019696ed76,5
0b34bc90-6f02-4fd2-96c3-36801b180ebd,3
fc65a79c-9f60-4b9a-90e6-82e3f114e119,3
917f7f10-dcb0-497d-b763-fe3c6da49d6c,3
5aefd3b0-76dd-4f35-b7bb-ef01aef3d26c,3
781c2a1a-3559-43a6-abee-cc8a4a3ead6b,5
56c1ef41-0349-446c-a3c2-e70e1e78ab1c,2
30153ac3-75a2-45d4-9cbd-35f14900f1cf,3
b8b43f4e-5906-41cb-907b-a33e3bee5552,4
60136ec3-66b4-4769-9f88-3c1f7f5fdf58,2
24bcdef2-87a9-426b-9838-467275b5a857,4
bb74308c-8c1d-4dd2-910e-0f068e798728,1
57e70cd9-d5a8-406c-abdc-5a341090ad10,3
5ced2861-dd64-4a21-8bba-d6c69a2fa320,2
83ded252-cfb4-4099-867f-aef47dd03e5c,3
1825bbb1-191b-4de9-bf12-a2c6bb22508f,4
988c26d3-7023-49b3-9353-70d2390964ea,3
7924b059-3788-4ebb-897b-141758ae2f8b,2
13d80f27-6021-481e-9414-32d6cea5c90d,3
9a4fa74d-f630-4e11-b18d-259f5d573418,2
8deee7f8-f8eb-44ee-acee-157ff3b548a4,3
84c199f1-e985-4fd0-981b-1a73fa086c2a,2
3a2f52f3-89a1-49a4-9d89-6e122154f9af,3
9c241c89-3ad4-4729-8d6c-4c00a6196c3f,3
6db92d1c-4a18-4689-8042-d57cb22a20d5,4
beb00980-6fbc-4dd3-9e8c-3b1caf82bae0,2
7794aa22-b595-4bc2-b03e-a6655670d321,4
172b8188-2f4a-481a-bb4e-9d0d5036b167,3
dcc60f0d-83c7-45ba-a34b-437849585744,3
51a60531-1a02-43cb-83b7-9fc76a83cbec,0
1f2ddd84-1371-4bcc-8bc7-b4bb7ed43aaa,3
2ec02acf-6330-43ec-821a-0fcb9e8ee74d,4
ec84374f-89f1-4d8a-bc00-26b063bd06b2,0
a5a01afc-ade2-4073-8971-1afa9a01181b,4
7e325d54-df38-4a79-a247-b58ac3252aad,4
80001be5-fde4-4f20-a8c3-ec295aed5960,3
a4087b3e-5ef2-4d25-89e1-37a0e2fdb8d4,2
84d6034a-8c36-469c-b345-295c2626ef20,4
79c07a3f-f412-4482-9c69-fe0ae225c943,5
b581135d-18d9-424b-b901-a894be7ff7f5,4
ae2fdd56-550c-4926-a609-ad63fa46e41f,0
54f27991-aecb-4a9e-a0ec-524d3dbd921a,3
1e8e583a-5c05-4204-9b8f-416ad56f9de2,4
d2bc7a4a-559d-43d3-b8df-f0ed811130ea,3
af676646-6528-41f4-bb80-9a94329bf707,2
2ecb47a6-c06f-4e62-89f5-18b66048d0ee,4
83c85d9f-57a1-4e3d-8c2f-049cd800ccbe,0
5c9c800c-b2d6-4306-8b0a-5158ad92f38c,5
57b5e3c2-4f18-4be2-8216-fe1d81740def,1
e4eca765-a590-4a46-bd3c-276f9a1454a8,2
dbb8512f-c610-4721-9bdd-14dd677927a8,3
ae3c6fae-46d1-463d-9bae-f58fc30cba71,4
5537f329-3f6c-4c4a-9c9f-24e639ec0645,3
62300c0f-c76d-4936-a5ea-fee20a0d15b4,2
ce14e538-0787-4ad1-829f-4fc561ce0c83,4
bb0896ed-2a7a-4157-b8a5-240962273670,5
69193080-4d29-4cb1-941b-11376bdbc300,4
7f369fe5-1fe7-4c9f-b251-d9bb83e68b07,3
9263161d-fc9d-4f5f-8906-4b6e5359c9ea,1
7e5c84d3-c515-4186-8092-3641496bc73d,3
ab880c25-1b55-4042-a5c7-300f948666cb,3
fcfea8c0-7ad1-4213-a63c-7c9d71121f29,2
f6a14688-8b22-4767-9e2f-dba09e328f6d,4
e1eaa498-107f-4815-9a0c-82257fef595c,3
96e40abd-0207-4d52-a860-febadf063bf0,4
5b18cd12-fe89-460d-a9cc-6fd0ede28890,2
12fc8949-6563-4dd4-a7cc-0400131fa6ab,3
7694c1eb-c6f3-46b3-9a2f-d400fd0bebab,2
32c18d92-83b7-4609-aa5f-ce343eb1f36d,4
d71793f6-f5d6-4f02-aab0-c3db5fe6f7b9,4
e3eb0c63-7ba2-4ab2-942e-0c8e42f58f33,2
c75d0bd6-f9cd-4e63-9556-a4a2eb0f1c1c,3
b63633ca-8fee-4eca-9703-f7afcba896e2,3
6e615988-dba3-4c50-9e17-39effe38eb51,4
00189098-b9b7-4dab-805f-6b70ec472fe4,4
6c28edb1-ff7f-4ad6-99f0-6f7d6b2f4bd6,3
42d4a42d-6e1f-4eb3-bea6-55c989516bc2,3
d60ea9dd-bb9b-4fb8-86da-8932d8c9006a,2
2426cea3-2f1e-4653-bc86-e69f55675fdb,3
7a17c727-4bd2-4caf-b3c6-a87e5fbdc122,5
528ec20a-aee9-4626-8eda-f62c307a28e3,4
e45e7169-4002-408a-9882-38c410ff3a58,2
73bfa0e0-a799-47b3-844e-6c7700571338,4
e89bc9d8-5f89-4afb-87ef-88f1877f03b6,2
40841634-d587-4801-a340-25dc5c37fb18,3
9f73e014-4471-4d35-8494-1541b585f620,2
3dbd854d-400d-4650-b113-b8cb224100b5,3
1171e400-2d6c-47ec-8c5d-2ddee7f0e861,4
ac587b3f-eb69-46ee-aaf6-c387af2d64f0,3
579d848a-5685-4a9c-adae-58989f110cff,4
e1dfa4dd-2b46-490b-ac32-37168ba6e894,4
547ffd0a-1642-4bf3-bcfe-6ae2a6fa1f26,4
c87671a7-4307-4df6-a508-dd64eb31d561,5
db9f0228-3af4-45ea-b4c0-0deb55ee6669,2
40104be1-3e21-4412-b315-eda612d5c258,2
b777e0c0-ccb9-452d-972c-954ce1d2a19d,3
3bd9963b-76cb-48d3-abff-2d263bcc5e46,3
feebe7d4-18a5-40b7-b154-23b66c5dbee1,2
5b72cf16-07d3-49f3-b0c8-b510a7569253,4
bdfe017b-0491-4661-b40f-fd16fc5a3da8,3
434d834a-fd2b-4f73-adee-e3acbe2e6a90,2
c10e7d89-0204-4bcb-9651-8fc70f32efbf,3
244a2942-147d-4381-b56c-c1816d9ce77f,2
82477d29-609c-4377-8a05-ceb1d02d4c6c,3
35f02a1c-d46c-46d5-b9f7-72b232cb24dc,5
04c7ddee-b8b0-4e5c-885f-7511b4cefc38,3
771b8311-1dfc-480d-963b-3e602ee350f7,2
86dc5e38-1b18-48fe-bea1-56b65cb53c11,2
3add20a3-4e97-4bb4-a629-d895988fe384,3
cd1e9261-f6c4-4694-a18d-ddcc07e5d75a,5
f1b1e6a4-d2e5-4298-a8f7-01f002d422ca,3
1f7adbf9-e65e-4927-a360-12f59876fafc,3
e747d7e5-4081-43ae-89ae-cadc6d1d2e8e,4
a09db994-0d28-4ed0-a60b-018b2ae4daa9,5
286cebc5-52b8-47bf-bcd7-bd293bdd036f,3
3ebcf1dc-36b4-4a06-9e28-ebf8edb38ad6,3
f1d38f3b-06c3-4be9-b4f0-40a35574f9f0,3
614bcfd2-7e86-484d-863b-c1099e534393,3
f53b5685-204c-4954-9471-afc217f9ed0f,3
ed72cc32-8946-420c-9e5e-185953cde38e,4
80c01fe7-ce51-4aba-951e-58d9cc348095,2
4483a769-d1b4-4d41-8e8a-6ce90294db26,3
ac960de6-e9ae-4d23-a444-78f20dc0846d,2
f4e4fef8-809f-4f39-b094-ff3bbdca2571,3
eac1de1a-fe05-445d-a37a-e46c3292fc17,3
4110148a-db6d-4bd8-a013-92d8ab1d88a2,0
8901c30d-c917-4a48-9c3d-afe25dece6f0,2
d50827a8-ac7a-446b-8c1f-fa87dbaf1436,2
263cf6fb-a4c2-481b-9cf7-5bf944b33f07,1
392a0a1f-4bb9-48a3-abd1-d03fda077eae,4
6ee51b76-0180-4c3c-ae00-d8943ed58b94,3
7a61b985-46da-4511-92c1-27dbe8be1655,3
fa7a6659-0c7d-49a1-b9a6-6aec2ee98ab4,3
7f5853b7-015b-4dd8-b681-f4d8e27956ca,2
9948100e-9ef8-4cc9-9826-6c483f00149c,3
9d44718c-ef7b-4136-ba4f-fb966d7032fa,5
c09c72b5-85cb-48f6-bcca-dbe429246e7a,2
babcc2fc-dee2-45ab-82e6-ff81056ec5b0,3
37392a99-d692-49bd-aece-b957cc6d16b3,1
14a19952-7730-4bbb-a7ec-a0a853de2461,5
773cc144-5063-49d2-967f-e46d23d77f33,3
e3cb63ae-87ef-4c6f-aa28-85c36be2cbc3,0
aeca716a-c1f5-47cb-b9c6-5460385a4a6e,4
6e9be4d1-7e39-416f-aade-37a6ca5b6bbe,3
343caeac-b1af-489b-9e9e-ce2f9c7ce2b8,2
6931ceba-b59c-4030-8eda-132ce999a4c5,3
9247268b-d34e-4aa7-a428-5b9203719f25,3
f914f998-e18d-4e6c-b8ba-7ddaf089e8a7,3
7d5565c0-90fa-454c-9987-496eff60f942,4
8f10f7ea-345b-4d8b-9533-3a401a8b6fa2,4
69143af5-68e5-4d76-97ef-42e681108939,3
632a5340-4b99-4c9d-9237-295997fd71b1,3
0ff1b226-b381-4e1c-bb29-303a988fd0f5,3
84efee67-5d50-4ff7-b987-3e60a72d3df7,3
dacb7212-0442-4fe3-b454-4a6b43794c3c,0
dd6ce3a9-a0fc-45df-881a-5ad9d18394b8,2
08add178-ffa6-41b8-bf62-e075aeb11a44,3
73282dd2-3d15-4b92-97e6-c52e161c6e53,3
b8b2e826-d020-4cbb-a994-6be7d07c1c52,3
8eb63653-2650-424e-81a8-802770302676,5
09c158da-36e1-4937-8bc7-8478f5fc1195,5
1b9fd0d8-c9e8-4a16-91a1-b22657838f4f,4
cec61b99-8445-4296-9b76-e2767a6cc432,4
b4fb8d9e-1ae7-4361-a3b6-5c11d233d4da,2
f22d12ad-30fb-4449-9182-006efddc91de,4
4a5cae77-4c8d-4ee6-a434-a0119ef21f6a,2
a8a8009c-516a-4249-95fb-390d0f4a77b8,2
539cb9b6-bf84-445f-bb7e-002975c83fc4,4
fb20dc01-aef8-4edb-9cc5-15b64c4b8e84,3
5a733f8b-c4d4-4b40-88d6-89490eab4e32,4
c0e7c684-b773-47f8-819a-e4a4a9058275,3
76588dca-eba4-4f82-85f5-16959df9c2c1,4
58f3e5b8-88ae-4a2e-b44b-2347ed35ef49,4
57a02455-64f1-4124-a86d-2dc07bbafe48,4
5cefb7fa-7c39-428e-9ddc-eae9e9893be4,2
c65c4026-5c43-4590-9782-10da77b5d795,2
a82040fe-d69e-4796-9a6a-f644a98f2d68,1
03b9e1df-8a8c-4e51-8090-ca144fcb149f,3
d9788d03-1234-4d8f-8870-d4abf873b791,3
19747037-6d23-4f64-b192-a9fb7cce930b,2
b107257c-c505-4287-aee6-fc05faa764ef,3
f0bddf14-7b47-495c-aecc-5b6f82ef086d,2
0c656578-4cb1-42fd-8656-bf9b36b14f43,2
d539245d-d039-4356-8af8-89e21d5fa973,4
eb55d502-35a8-4700-b7c9-6d8e1d0b70c0,2
729fad7f-eef0-4f85-aeb2-4118208740e1,4
ed626e05-4f71-4d4c-8352-793c1112c8b3,2
f2981a7f-4461-4f24-bd62-7bf034b8a8d3,3
1cb3e5c3-60c5-423c-8201-21eb105ff08d,3
2bf1ff31-8378-4160-ae53-8f86fb3b22cd,4
e34e7abe-d3c1-484c-93a7-077643f8650e,3
5df1cf2e-0397-4e69-a357-db76bb3453e0,3
33aef61c-ef28-486d-917f-ef39d253063b,0
b5243271-238f-4fdb-8c48-6a2161d30e5a,2
5b325d37-d141-42dc-8d6c-e6a1998f2066,3
87ee4481-069c-4df2-a6e3-bf141cd86aa8,3
37288171-6771-4bda-879d-a88cd4c403c2,3
29b9321d-d3fc-46c7-a5ce-f863b24672b7,2
aa12c61a-7373-4698-8e8e-e3cbfd005a9b,3
fbdd63ee-1f5e-4260-8879-3cf2a42c3645,2
2e5db41c-c93c-43b4-b334-9cc55984deb9,2
aff96e97-1f2e-4970-8e84-8eea6c9edf6b,4
478c193b-c4bd-4e77-8892-0519f141ec59,3
8e193262-9e5a-4225-be1c-c6642aa0940f,3
c86ab9ef-2cc5-41f4-b60b-1f3c019a63ec,4
5ba7209b-b24c-45ca-bd94-88c719f7c311,3
69ce96bf-6830-45df-a4cf-246dc91a1b33,3
8a6ea0d2-f601-4f7e-9a43-153413f1df5f,2
d7b40510-2271-4576-b617-d86ea8c6b00d,3
a72ea7e1-87ef-4781-8d4c-9a04e683d101,0
0cb875aa-03ba-4212-8cb1-65b943f32e8f,2
a9786bb7-1832-46bf-92a6-338e505c187e,5
afe7274c-05e9-4908-a6f6-1af930ac4699,0
1fcfd159-a291-4683-98c5-8bdb7ba38be9,4
37a9c09a-7126-48ff-95c7-a1942f387284,2
cf5a56b0-581d-4456-915e-b8947de67c59,3
acba1575-051f-48ce-a8a8-b3400c3df00c,5
d0f94fd0-599a-4fe0-8a4e-574672a92999,4
89daebbb-6851-4f0b-9f87-99c75fa51ecb,3
4c88b0f8-b868-413c-bff1-945d88451816,3
22bd3115-51fd-4c81-9d16-29d81d82daee,4
cf1f2b5c-8e4f-4b6f-96ae-b8c4c97354fa,4
dda99ee8-6c35-4ef0-acd4-ee539f2488ee,3
8eced5eb-2bcc-47d4-a2a6-c4830001381b,3
1f161600-fc7c-4780-b37e-1c0bbc763f53,4
d4d966d3-22c6-478e-8015-3352548e5812,2
7448a666-61b5-4670-9ce3-f1e4d82bea99,3
d419732c-1b4d-4642-9008-f326bdebb028,3
45775c9d-3380-4118-90f6-e9b391f896dc,4
5e07bd62-8196-40e1-9b3c-169024a9cc0e,3
89908f71-c4f3-4ef9-a0db-a3d10551b1c8,3
3c5500e0-6440-4481-8556-c4378b096fc5,3
12805deb-f8aa-441a-ba4f-3a8056ccb24b,3
86aa2f90-f93e-4582-b4f5-86bf743fcda8,4
5a4b5980-3ef6-4038-8a7f-8396da27e41f,1
ec936245-ea8e-47e8-afe8-595ecd4c0fdd,3
2e06214c-8f91-444b-828b-6d3c4149f1ea,2
1ab5d4e3-f05e-4aaf-b159-398b19d2c765,4
29c7b079-65a2-41a3-a1c8-03035591c016,3
0380d609-d9d8-4b00-a6ab-a24da760edb0,0
ed1bbe50-b6cf-4db4-a7aa-64411cc4fba6,3
cace0bab-824f-4b6d-8010-beb1e6fd6720,5
8a7512df-eb7e-4060-856f-f61f7e3ec347,4
aafd1a51-fafe-4045-94f5-41d5e5866e1b,4
7d20e2ce-5271-4e47-8680-8154270c8df0,3
d78706fe-9020-495d-b81c-861ec50f1e98,4
bb4f2c58-5757-4ee6-a3f7-028577d275e4,5
9c15b2d4-0c41-4cce-a0a5-2b02df031892,2
185d3ffc-067b-4778-9cd0-9fdf65e0481a,3
fb4a6599-caaf-4960-b178-068495bfe82b,3
34433f93-6973-45ac-b348-ebef03201b08,2
73c5a19e-0867-4110-a7b3-cb8cfba1af2e,3
6c938aec-5a4b-4248-9fae-f25a361d38ef,3
793f63e9-c2a4-40fa-8f32-81af08000729,2
bdc280c9-96a7-41ea-8514-0a5936382454,4
3c9533b9-e9b6-4a47-a6e4-aa5e7ef14276,3
e6753a3c-415c-466b-a450-a8320a9ba0e2,3
09c66cd2-d596-43e0-94d7-b2d9ffd81f3a,3
609ea87b-899f-4d24-9270-2afb89b7cd24,2
a99db90d-3788-443d-99f3-b513e1a2a250,2
5b4aa913-48d2-4ba0-9abf-d5757bd0901d,2
7ea07699-4277-425e-9778-8f6da8d00caa,4
ef688fd9-087e-4567-b6c0-09c1b13f8849,0
0fb34578-129a-4fad-9c5d-7e710d65fc7e,4
4819925a-fe70-4583-99a4-b49cd02be25c,4
23a48ea5-ad33-476a-9926-0ced231ad6a8,2
0cdba561-5e59-4de2-8def-27b74ce0d50e,3
1ba22772-4750-403a-84e3-fd2a066e9766,4
bc990382-5db3-4c41-a1ff-1f7e9d9a917c,0
a762b54f-a1c9-48a7-b88e-23e3a50bd20d,2
d146d9af-e3f2-47bd-8047-05e8fc9b9ae0,2
9493efc2-959f-41c2-acac-27d2c6f9df3d,3
2994b735-d37f-4ab6-a470-d5f60c53e566,2
38934f80-067d-43ee-82da-37ac62ba8394,3
87814178-fe72-4c27-b1b4-55d593feae80,3
03677b14-9f0c-4eed-befd-6b9a53846e91,4
67e1b3e2-dac7-4699-a12a-6cdae51cb2fc,4
cd9620ac-4fb9-4ced-a1a3-847c4c1f18e0,3
a7948460-ecf9-48b1-bb02-3ce56ba4f2a4,4
6bc37a5f-19c8-42e7-9cd3-90d3385e1ec6,3
61786c4e-1cd1-4011-8a1e-e79e324c4f0b,1
f26c2325-4c7c-4e00-a528-5b61d75bf6de,4
8ffdb39a-a789-44dc-bff2-cdc855936ee3,3
efeba82a-7c61-45b0-9216-889d5e906b23,3
c7acfc4f-5eae-40d0-b761-eb9f04b601bc,0
198a259a-484f-45ff-ba08-e1ab5d060aa2,2
4fb9a9e0-5d28-4a72-bef5-39d00cdfa017,3
c8ed455c-174f-495d-b7ed-41bb3eb60aad,2
dd37fc61-a1b4-4ca8-b204-61ba3e10d1cf,4
91969426-0afc-4126-9697-9c9013534dc9,2
7f1fb797-9a2a-48f7-b02b-110690352e6a,5
d72ca7c2-7c80-4200-a7d8-b9aab620320a,3
cbf4e02b-3139-45fe-8823-ce4cdd9351d6,3
8ea0961a-07be-4063-96ad-d00a5a970596,2
a13b865f-2913-4b3f-b418-e3f397afe386,3
76a41268-898c-4bde-921b-8eb5c59e0629,4
d2bf4250-a807-4f84-a026-01cfd322d772,0
cffe3399-f71a-4662-a704-b2d4de9ad4a8,3
a4ef5c7c-9229-49de-a4da-8eb601156c7f,3
89950c0e-3d6f-4a6e-808f-0cbe21288619,2
d6e644ff-6321-41ef-957d-0f7eeb3e5bb0,1
b42bf8d0-6d9c-44e8-aa49-2da8572873fa,5
5f90aaaa-82f6-49dd-8dcd-2698dd90980e,4
fe08b04a-6229-4d7c-82d7-ecbecaa9dbfc,3
b7ce8258-6e00-40c3-bbd5-1aeb38ebd584,2
bfb53cf3-4bfe-48b4-8410-7cc75b8eba02,2
bf909efc-c9af-4ecb-b10d-db1226538e19,4
14a4c68c-ad34-4f67-b776-1746f2664064,2
f2cc6f07-bf9d-4207-b925-08395ef1c18d,5
d1d6fe64-a011-4a74-90f6-b0cbceb96369,2
99ac10ce-9554-42d6-a295-4dc0d9c9132c,3
3a9a0954-61d5-4110-bf16-78d4c83f8751,3
b931b21e-c7af-40ce-9eac-55c6f189355e,5
18af57f1-6038-468f-90b4-2a9c938d181b,3
744f3517-a970-41a6-9a6c-48896ecdcbb7,3
bc2633eb-8154-4fd5-be63-70de21564aac,4
65494f1d-d818-4c24-a688-7bf2be08015e,5
c249ae86-1399-4bc0-a9c3-87f734e910cd,3
a3c4b4c4-8736-4425-bbf2-2e9d48d0d199,2
8df4a18b-b546-4932-bf5b-24338fd48025,2
5acf6cfc-1327-4a9b-98a0-1d538579e40f,3
954d136b-9db4-4eb0-a657-3651a1c8cecf,3
8e16dea9-449c-4b87-b2b6-225123bb3e74,2
dd7c1089-5db4-43f1-8891-2227a401a02f,2
7243ecc3-3281-4049-a72e-c58337689caf,4
f2f2ae7d-6f27-4732-b2b2-437805819908,4
336ebfaa-a8a8-4b33-9186-ef4e0b9f9b17,3
e96bf368-f500-46e6-a06e-29c9bd279a52,4
9e514d12-5188-47c3-b61f-e0cee8c164d9,5
a0a6ef07-8f39-43a7-994f-37f042dbfe5f,5
a0f0c745-e165-4cd9-829b-afb61ce6563c,3
00401fbc-173e-4f10-a610-b4b89682d38f,3
e9a7d26a-8de8-4cd3-8fcc-21b97da13544,1
b6bf0f12-f7ca-4cac-b3bd-c5a1bbb2ec96,4
59ac58d6-450d-430f-9510-9a8531b9d64e,3
c2449a4b-a66d-495b-847b-1533657b33ee,2
b2472dfe-ab57-48b4-8824-407900e6baf8,3
0c93c6f0-7aab-449d-8138-321f4fa5b33f,5
